NORAD ID,COSPAR ID,Name,Source,Period,Inclination (deg),Apogee (km),Perigee (km),Eccentric,Radar Cross Section,Size,A/M,Orbit Memo,Launch Time,Deacy Time,Is Active Satellite,Decay?,Debris?,Rocket?
"27683","2003-007A","INTELSAT 907","ITSO","1,436.11","0.02","35,798","35,776","0.00","0.00","0.00","","","2003-02-15","","true","false","false","false"
"27664","2003-005B","XSS 10","US","97.47","39.75","765","511","0.02","0.00","0.00","0.01","","2003-01-29","","false","false","false","false"
"27663","2003-005A","NAVSTAR 51 (USA 166)","US","718.00","56.71","20,395","19,971","0.01","0.00","0.00","","","2003-01-29","","true","false","false","false"
"27651","2003-004A","SORCE","US","96.83","40.00","624","590","0.00","0.00","0.00","0.01","","2003-01-25","","true","false","false","false"
"27643","2003-002B","CHIPSAT","US","95.69","94.06","564","540","0.00","0.00","0.00","0.01","","2003-01-13","","false","false","false","false"
"27640","2003-001A","CORIOLIS","US","101.49","98.75","839","820","0.00","0.00","0.00","0.01","","2003-01-06","","true","false","false","false"
"27632","2002-062A","NIMIQ 2","CA","1,436.10","0.21","35,816","35,758","0.00","0.00","0.00","","","2002-12-29","","true","false","false","false"
"27619","2002-060C","COSMOS 2395 (GLONASS)","CIS","675.73","64.99","19,152","19,107","0.00","0.00","0.00","","","2002-12-25","","false","false","false","false"
"27618","2002-060B","COSMOS 2396 (GLONASS)","CIS","675.74","64.98","19,159","19,101","0.00","0.00","0.00","","","2002-12-25","","false","false","false","false"
"27617","2002-060A","COSMOS 2394 (GLONASS)","CIS","675.73","64.98","19,131","19,128","0.00","0.00","0.00","","","2002-12-25","","false","false","false","false"
"27612","2002-058H","LATINSAT A","ARGN","97.40","64.56","674","594","0.01","0.00","0.00","0.01","","2002-12-20","","true","false","false","false"
"27611","2002-058G","PLEM COVER","CIS","96.02","64.55","597","539","0.00","0.00","0.00","0.03","","2002-12-20","","false","false","false","false"
"27609","2002-058E","TRAILBLAZER 2","US","97.43","64.56","673","598","0.01","0.00","0.00","0.00","","2002-12-20","","false","false","false","false"
"27608","2002-058D","UNISAT 2","IT","97.49","64.56","682","595","0.01","0.00","0.00","0.01","","2002-12-20","","false","false","false","false"
"27607","2002-058C","SAUDISAT 1C","SAUD","97.67","64.55","698","596","0.01","0.00","0.00","0.01","","2002-12-20","","true","false","false","false"
"27606","2002-058B","LATINSAT B","ARGN","97.86","64.56","713","600","0.01","0.00","0.00","0.01","","2002-12-20","","true","false","false","false"
"27605","2002-058A","RUBIN 2","GER","97.67","64.55","699","596","0.01","0.00","0.00","0.01","","2002-12-20","","false","false","false","false"
"27603","2002-057A","NSS 6","SES","1,436.10","0.01","35,800","35,773","0.00","0.00","0.00","","","2002-12-17","","true","false","false","false"
"27600","2002-056D","MICRO LABSAT","JPN","100.74","98.27","801","787","0.00","0.00","0.00","0.01","","2002-12-14","","false","false","false","false"
"27599","2002-056C","WEOS","JPN","100.76","98.28","801","788","0.00","0.00","0.00","0.01","","2002-12-14","","false","false","false","false"
"27598","2002-056B","FEDSAT","AUS","100.81","98.31","803","791","0.00","0.00","0.00","0.01","","2002-12-14","","false","false","false","false"
"27597","2002-056A","ADEOS 2","JPN","100.91","98.28","803","801","0.00","0.00","0.00","0.02","","2002-12-14","","false","false","false","false"
"27566","2002-055A","TDRS 10","US","1,436.08","3.48","35,830","35,743","0.00","0.00","0.00","","","2002-12-05","","true","false","false","false"
"27561","2002-054C","RUBIN 3/SL-8","GER","98.96","98.13","741","676","0.00","0.00","0.00","0.01","","2002-11-28","","false","false","false","false"
"27560","2002-054B","MOZHAYETS","CIS","98.83","98.08","732","674","0.00","0.00","0.00","0.01","","2002-11-28","","false","false","false","false"
"27559","2002-054A","ALSAT 1","ALG","97.86","97.76","672","642","0.00","0.00","0.00","0.01","","2002-11-28","","false","false","false","false"
"27554","2002-051A","EUTE 25C (EUTE W5)","EUTE","1,436.18","0.03","35,794","35,783","0.00","0.00","0.00","","","2002-11-20","","true","false","false","false"
"27540","2002-048A","INTEGRAL","ESA","4,325.64","53.99","156,852","6,275","0.86","0.00","0.00","","","2002-10-17","","true","false","false","false"
"27534","2002-046A","NADEZHDA 7","CIS","104.91","82.94","1,016","964","0.00","0.00","0.00","0.01","","2001-12-26","","false","false","false","false"
"27528","2002-044A","HISPASAT 1D","SPN","1,436.13","0.04","35,811","35,764","0.00","0.00","0.00","","","2001-12-26","","true","false","false","false"
"27525","2002-043A","KALPANA 1 (METSAT 1)","IND","1,436.10","4.83","35,848","35,726","0.00","0.00","0.00","","","2001-12-26","","true","false","false","false"
"27516","2002-042B","DRTS","JPN","1,436.12","3.43","35,798","35,776","0.00","0.00","0.00","","","2001-12-26","","true","false","false","false"
"27513","2002-041A","INTELSAT 906","ITSO","1,436.09","0.04","35,800","35,772","0.00","0.00","0.00","","","2001-12-26","","true","false","false","false"
"27509","2002-040B","METEOSAT 8 (MSG 1)","EUME","1,436.05","3.29","35,797","35,774","0.00","0.00","0.00","","","2001-12-26","","true","false","false","false"
"27508","2002-040A","EUTE 12 WEST A (AB 1)","EUTE","1,436.10","0.06","35,810","35,764","0.00","0.00","0.00","","","2001-12-26","","true","false","false","false"
"27501","2002-039A","ECHOSTAR 8","US","1,436.10","0.00","35,798","35,776","0.00","0.00","0.00","","","2001-12-26","","true","false","false","false"
"27499","2002-038A","EUTE 8 WEST C (HB 6)","EUTE","1,436.11","0.05","35,812","35,762","0.00","0.00","0.00","","","2001-12-26","","true","false","false","false"
"27470","2002-037A","COSMOS 2392","CIS","119.33","63.43","1,977","1,324","0.04","0.00","0.00","0.02","","2002-07-25","","false","false","false","false"
"27465","2002-036B","COSMOS 2391","CIS","115.68","82.48","1,506","1,466","0.00","0.00","0.00","0.02","","2002-06-30","","true","false","false","false"
"27464","2002-036A","COSMOS 2390","CIS","115.70","82.48","1,507","1,468","0.00","0.00","0.00","0.01","","2002-06-30","","true","false","false","false"
"27461","2002-035B","NSTAR C","JPN","1,436.14","2.98","35,799","35,776","0.00","0.00","0.00","","","2002-07-05","","true","false","false","false"
"27460","2002-035A","EUTE 5 WEST A (STELLAT5)","EUTE","1,436.09","0.04","35,812","35,761","0.00","0.00","0.00","","","2002-07-05","","true","false","false","false"
"27457","2002-034A","CONTOUR","US","","","","","","0.00","0.00","","HELIOCENTRIC ORBIT (SUN)","2002-07-03","","false","false","false","false"
"27453","2002-032A","NOAA 17","US","101.06","98.33","817","801","0.00","0.00","0.00","0.01","","2002-06-24","","false","false","false","false"
"27451","2002-031B","IRIDIUM 98","US","100.40","86.40","779","776","0.00","0.00","0.00","0.00","","2002-06-20","","true","false","false","false"
"27450","2002-031A","IRIDIUM 97","US","100.40","86.40","779","776","0.00","0.00","0.00","-0.00","","2002-06-20","","true","false","false","false"
"27445","2002-030A","GALAXY 3C","US","1,436.11","0.01","35,794","35,780","0.00","0.00","0.00","","","2002-06-15","","true","false","false","false"
"27441","2002-029A","EXPRESS 4A","CIS","1,436.09","4.52","35,797","35,776","0.00","0.00","0.00","","","2002-06-10","","true","false","false","false"
"27438","2002-027A","INTELSAT 905","ITSO","1,436.12","0.04","35,798","35,776","0.00","0.00","0.00","","","2002-06-05","","true","false","false","false"
"27436","2002-026A","COSMOS 2389","CIS","104.74","82.95","1,016","949","0.00","0.00","0.00","0.01","","2002-05-28","","true","false","false","false"
"27434","2002-025A","OFEQ 5","ISRA","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","2002-05-28","","true","false","false","false"
"27431","2002-024B","FENGYUN 1D","PRC","102.16","98.90","872","850","0.00","0.00","0.00","0.00","","2002-05-15","","false","false","false","false"
"27430","2002-024A","HAIYANG 1","PRC","100.66","98.24","797","783","0.00","0.00","0.00","0.02","","2002-05-15","","false","false","false","false"
"27426","2002-023A","DIRECTV 5 (TEMPO 1)","US","1,436.09","0.01","35,799","35,774","0.00","0.00","0.00","","","2002-05-07","","true","false","false","false"
"27424","2002-022A","AQUA","US","98.83","98.23","703","702","0.00","0.00","0.00","0.00","","2002-05-04","","true","false","false","false"
"27422","2002-021B","IDEFIX/ARIANE 42P","FR","100.76","98.27","803","787","0.00","0.00","0.00","0.01","","2002-05-04","","false","false","false","false"
"27421","2002-021A","SPOT 5","FR","101.40","98.53","826","824","0.00","0.00","0.00","0.00","","2002-05-04","","true","false","false","false"
"27414","2002-019A","NSS 7","SES","1,436.11","0.11","35,796","35,778","0.00","0.00","0.00","","","2002-04-16","","true","false","false","false"
"27403","2002-016A","INTELSAT 903","ITSO","1,436.11","0.02","35,802","35,771","0.00","0.00","0.00","","","2002-03-30","","true","false","false","false"
"27400","2002-015B","ASTRA 3A","SES","1,436.12","2.15","35,794","35,780","0.00","0.00","0.00","","","2002-03-29","","true","false","false","false"
"27399","2002-015A","JCSAT 8","JPN","1,436.08","0.02","35,795","35,777","0.00","0.00","0.00","","","2002-03-29","","true","false","false","false"
"27392","2002-012B","GRACE 2","US","92.57","89.00","406","395","0.00","0.00","0.00","0.00","","2002-03-17","","true","false","false","false"
"27391","2002-012A","GRACE 1","US","92.57","89.00","405","395","0.00","0.00","0.00","0.00","","2002-03-17","","true","false","false","false"
"27389","2002-011A","TDRS 9","US","1,436.09","3.45","35,825","35,748","0.00","0.00","0.00","","","2002-02-28","","true","false","false","false"
"27386","2002-009A","ENVISAT","ESA","100.15","98.35","766","765","0.00","0.00","0.00","0.01","","2002-03-01","","false","false","false","false"
"27380","2002-007A","INTELSAT 904","ITSO","1,436.08","0.02","35,800","35,773","0.00","0.00","0.00","","","2002-02-23","","true","false","false","false"
"27378","2002-006A","ECHOSTAR 7","US","1,436.07","0.05","35,794","35,778","0.00","0.00","0.00","","","2002-02-21","","true","false","false","false"
"27376","2002-005E","IRIDIUM 96","US","100.40","86.40","781","774","0.00","0.00","0.00","-0.00","","2002-02-11","","true","false","false","false"
"27375","2002-005D","IRIDIUM 95","US","100.40","86.40","779","776","0.00","0.00","0.00","0.00","","2002-02-11","","true","false","false","false"
"27374","2002-005C","IRIDIUM 94","US","100.40","86.39","780","776","0.00","0.00","0.00","0.00","","2002-02-11","","true","false","false","false"
"27373","2002-005B","IRIDIUM 90","US","99.79","86.45","751","747","0.00","0.00","0.00","0.00","","2002-02-11","","true","false","false","false"
"27372","2002-005A","IRIDIUM 91","US","100.40","86.40","779","776","0.00","0.00","0.00","0.00","","2002-02-11","","true","false","false","false"
"27370","2002-004A","HESSI","US","94.80","38.04","518","500","0.00","0.00","0.00","0.01","","2002-02-05","","true","false","false","false"
"27368","2002-003B","DASH/VEP 3","JPN","620.85","28.93","35,054","405","0.72","0.00","0.00","","","2002-02-04","","false","false","false","false"
"27367","2002-003A","MDS 1","JPN","298.39","28.63","16,599","228","0.55","0.00","0.00","","","2002-02-04","","false","false","false","false"
"27298","2002-002A","INSAT 3C","IND","1,436.09","0.08","35,797","35,776","0.00","0.00","0.00","","","2002-01-23","","true","false","false","false"
"27168","2002-001A","USA 164","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","2002-01-14","","true","false","false","false"
"27060","2001-058F","GONETS D1 9","CIS","114.02","82.54","1,417","1,404","0.00","0.00","0.00","0.01","","2001-12-28","","false","false","false","false"
"27059","2001-058E","GONETS D1 8","CIS","114.15","82.54","1,417","1,417","0.00","0.00","0.00","0.01","","2001-12-28","","false","false","false","false"
"27058","2001-058D","GONETS D1 7","CIS","114.10","82.54","1,418","1,411","0.00","0.00","0.00","0.01","","2001-12-28","","false","false","false","false"
"27057","2001-058C","COSMOS 2386","CIS","114.15","82.54","1,418","1,415","0.00","0.00","0.00","0.01","","2001-12-28","","true","false","false","false"
"27056","2001-058B","COSMOS 2385","CIS","114.24","82.54","1,425","1,417","0.00","0.00","0.00","0.01","","2001-12-28","","true","false","false","false"
"27055","2001-058A","COSMOS 2384","CIS","114.30","82.55","1,431","1,417","0.00","0.00","0.00","0.01","","2001-12-28","","true","false","false","false"
"27005","2001-056E","REFLECTOR","CIS","105.07","99.20","1,011","984","0.00","0.00","0.00","0.03","","2001-12-10","","false","false","false","false"
"27004","2001-056D","MAROC TUBSAT","GER","105.10","99.23","1,014","984","0.00","0.00","0.00","0.00","","2001-12-10","","true","false","false","false"
"27003","2001-056C","BADR B","PAKI","105.09","99.22","1,014","983","0.00","0.00","0.00","0.01","","2001-12-10","","true","false","false","false"
"27002","2001-056B","KOMPASS","CIS","105.09","99.22","1,014","984","0.00","0.00","0.00","0.01","","2001-12-10","","false","false","false","false"
"27001","2001-056A","METEOR 3M","CIS","105.20","99.28","1,015","993","0.00","0.00","0.00","0.00","","2001-12-10","","false","false","false","false"
"26998","2001-055B","TIMED","US","96.84","74.07","608","607","0.00","0.00","0.00","0.01","","2001-12-07","","true","false","false","false"
"26997","2001-055A","JASON","US","112.15","66.04","1,331","1,320","0.00","0.00","0.00","0.01","","2001-12-07","","false","false","false","false"
"26989","2001-053C","COSMOS 2380 (GLONASS)","CIS","675.73","62.96","19,138","19,122","0.00","0.00","0.00","","","2001-12-01","","false","false","false","false"
"26988","2001-053B","COSMOS 2381 (GLONASS)","CIS","675.72","62.97","19,215","19,044","0.00","0.00","0.00","","","2001-12-01","","false","false","false","false"
"26987","2001-053A","COSMOS 2382 (GLONASS)","CIS","675.72","62.96","19,146","19,114","0.00","0.00","0.00","","","2001-12-01","","false","false","false","false"
"26985","2001-052A","DIRECTV 4S","US","1,436.11","0.00","35,797","35,777","0.00","0.00","0.00","","","2001-11-27","","true","false","false","false"
"26959","2001-049C","BIRD 2","GER","94.31","97.79","493","478","0.00","0.00","0.00","0.01","","2001-10-22","","true","false","false","false"
"26958","2001-049B","PROBA 1","ESA","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","2001-10-22","","true","false","false","false"
"26957","2001-049A","TES","IND","95.57","97.69","576","516","0.00","0.00","0.00","0.01","","2001-10-22","","false","false","false","false"
"26948","2001-046A","USA 162","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","2001-10-11","","false","false","false","false"
"26936","2001-045A","RADUGA 1-6","CIS","1,473.21","10.17","36,585","36,434","0.00","0.00","0.00","","","2001-10-06","","false","false","false","false"
"26934","2001-044A","USA 161","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","2001-10-05","","true","false","false","false"
"26932","2001-043D","SAPPHIRE","US","100.69","67.06","798","785","0.00","0.00","0.00","0.01","","2001-01-01","","false","false","false","false"
"26931","2001-043C","PCSAT","US","100.68","67.05","796","786","0.00","0.00","0.00","0.01","","2001-01-01","","true","false","false","false"
"26930","2001-043B","PICOSAT 9","US","100.66","67.00","798","782","0.00","0.00","0.00","0.01","","2001-01-01","","false","false","false","false"
"26927","2001-042A","EUTE 8 WEST A (AB 2)","EUTE","1,436.10","0.05","35,812","35,761","0.00","0.00","0.00","","","2001-01-01","","true","false","false","false"
"26905","2001-040A","USA 160","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","2001-01-01","","true","false","false","false"
"26900","2001-039A","INTELSAT 902","ITSO","1,436.08","0.02","35,798","35,774","0.00","0.00","0.00","","","2001-01-01","","true","false","false","false"
"26898","2001-038A","LRE","JPN","587.85","28.58","33,493","241","0.72","0.00","0.00","","","2001-01-01","","false","false","false","false"
"26892","2001-037A","COSMOS 2379","CIS","1,437.63","9.10","35,839","35,795","0.00","0.00","0.00","","","2001-01-01","","false","false","false","false"
"26884","2001-034A","GENESIS","US","","","","","","0.00","0.00","","HELIOCENTRIC ORBIT (SUN)","2001-01-01","","false","false","false","false"
"26880","2001-033A","USA 159","US","","","","","","0.00","0.00","","NO ELEMENTS AVAILABLE","2001-01-01","","true","false","false","false"
"26871","2001-031A","GOES 12","US","1,452.55","4.71","36,143","36,073","0.00","0.00","0.00","","","2001-07-23","","false","false","false","false"
